0,204.73073028564454,187.57158894856772,207.73747139416125,-0.02702351689347136,64.94866389926227,237.21288550175626,172.24857506953282,16.24107760805586,6.829125338538205,7.865547778739432,5.278435137830306,291356800.0
1,205.5544860839844,187.74719685872395,208.31439967109824,-0.04453923766059355,59.01024686233757,237.6945612003357,173.41441096763307,16.070037558175656,6.144994065052373,7.521437036002021,5.122352422865106,243155000.0
2,206.3627963256836,187.92876678466797,208.90960224986645,-0.04177661401972844,56.313246227733885,238.2271648453168,174.49842780605042,15.932184259816598,5.62216149181279,7.141581927164175,5.0499875468917,283115300.0
3,207.06780792236327,188.0710605875651,209.2294487924958,-0.04517665647113941,46.477862017987654,238.2682804127842,175.86733543194234,15.600236245210473,4.635819209175196,6.64042938356638,5.430262452332897,221337700.0
4,207.68779663085937,188.21749704996745,209.4958539916948,-0.029842018767406765,38.65094465631185,238.32726047253811,177.04833278918062,15.319731920839368,3.7270191505493813,6.05774733696298,5.524623065286038,169946500.0
5,208.29427734375,188.3601109822591,209.7701188847518,-0.028309025643013533,37.019438846790756,238.3905717382426,178.19798294925738,15.04814719724631,3.009762951882408,5.448150459946866,5.44516305607692,211547800.0
6,208.86082977294922,188.51851430257162,210.0445356332588,-0.02554020402887088,36.04282577844047,238.49458489544958,179.22707465044886,14.816877561250188,2.435698380246862,4.845660044006866,5.482055654014175,247859600.0
7,209.43612274169922,188.68161631266275,210.33000263163285,-0.027598838133388537,28.93642443709946,238.57390533770376,180.29834014569468,14.56889129800227,2.0025445245275364,4.277036940111,5.468575497108637,289503400.0
8,210.07597717285157,188.87357014973958,210.73203459223365,0.016198453817504014,41.29399945040275,238.7465685162274,181.40538582947573,14.335295671687911,1.9002452953635611,3.801678611161513,5.313202358830397,339539700.0
9,210.61869171142578,189.0445235188802,210.9734031326577,0.004000277172101484,31.13387764892215,238.74101955240462,182.49636387044694,14.061163920489424,1.5036924283809014,3.3420813746053906,5.482764900717858,277038700.0
10,211.16518035888672,189.22474914550781,211.2637324426362,0.008717239516620649,25.701873425312783,238.7931977154903,183.53716300228314,13.814008678301795,1.2947166462156474,2.932608428927442,5.5679001203885194,382607300.0
11,211.53010192871093,189.3320109049479,211.13018335040815,-0.04110166547574558,18.134207536360734,238.46957975717737,184.5906241002445,13.469738914233218,0.2771463750578107,2.401516018153516,6.981159395516452,263058700.0
12,211.93435607910158,189.43269907633464,210.92241088465227,-0.05287939470355783,20.088413418905475,237.87492570079547,185.99378645740768,12.970284810846946,-0.6848914407538302,1.784234526372047,7.0336612271235595,193398200.0
13,212.3284799194336,189.59604115804038,210.82367088978845,-0.0552052600814192,28.931996996035878,237.4127737368981,187.2441861019691,12.542146908732244,-1.2256016356524242,1.1822672939671528,6.9683904369352945,256914600.0
14,212.79173278808594,189.7916727701823,210.86474150900017,-0.023127076576157625,35.30982329516662,236.93338042081362,188.65008515535825,12.07082381636384,-1.3587436255691046,0.6740651100599013,7.09964118120253,304075700.0
15,213.30723205566406,190.0221602376302,211.0183294788908,-0.016464962335994263,40.35484787298566,236.45618638602974,190.15827772529838,11.57447716518284,-1.2154151554897794,0.2961690569499652,7.108154460545044,346277300.0
16,213.83349395751952,190.26767791748046,211.22594819781756,0.040673762095791155,41.07887121734682,235.99503894044764,191.6719489745914,11.080772491464058,-0.9671091501834326,0.043513415523285644,7.083642667531573,384305400.0
17,214.41506622314452,190.50906260172525,211.5712709055931,0.06898680853603253,53.951362899930686,235.63189534589432,193.19823710039472,10.608414561374897,-0.4648682378530964,-0.05816291515199076,6.834267169663621,428460700.0
18,214.9702282714844,190.75620432535808,211.92059975220283,0.057938351149509446,56.03259987201642,235.30441040779874,194.63604613517003,10.167091068157182,-0.03038065156371772,-0.05260646243433616,6.628794552486182,470421300.0
19,215.5786978149414,191.01629974365235,212.3732182649075,0.05470971343827403,58.836984347932365,235.0361105406519,196.1212850892309,9.728706362855243,0.5483533602103705,0.06758550209460518,6.639734569627641,516835300.0
20,216.18342376708983,191.28917470296224,212.8599519552313,0.046576194791907846,59.89859019496726,234.8358731299136,197.53097440426606,9.326224681411885,1.101031408565973,0.2742746833888787,6.613745760808434,561175500.0
21,216.81257965087892,191.55880940755208,213.3213581027054,0.03843142582780808,59.104682299318746,234.38741745812524,199.2377418436326,8.787418903623157,1.5088006832038445,0.5211798833518719,6.528857859321026,520487700.0
22,217.40619110107423,191.84767791748047,213.7888475923205,0.023681421270851946,56.22097082601111,234.03064552019313,200.78173668195532,8.312227209559449,1.8602657151427877,0.7889970497100551,6.294874616742324,550786700.0
23,218.0725067138672,192.14209147135418,214.23371494508797,0.021107703184966048,62.17211035921794,233.10517831086975,203.03983511686465,7.516335798501281,2.1057053758910627,1.0523387149462566,5.973726706785082,516021200.0
24,218.4229244995117,192.38481272379556,214.58821327042614,-0.0008455543696990679,57.14995510459626,233.09595411234156,203.74989488668186,7.336514806414927,2.1256651636266213,1.2670040046823297,5.729325385660991,472325900.0
25,218.70168243408204,192.62349700927734,215.01889100905527,0.003494754948662747,84.03478330218536,233.3777548027373,204.0256100654268,7.338036184327616,2.300321389187843,1.4736674815834325,4.312838015812316,511003200.0
26,218.96396057128905,192.8490473429362,215.4459384147204,0.00571079140473214,91.25441236320812,233.67782913806712,204.25009200451098,7.3569342833890445,2.437917102629143,1.6665174057925747,3.9207812497508536,541605400.0
27,219.2779071044922,193.07171315511067,215.88938574021543,0.006710572827308261,90.58614912525836,233.97297406154044,204.58284014744393,7.3475334785241255,2.585364461327231,1.850286816899506,3.687692251856035,577540000.0
